campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,z_score_budget,z_score_roi,cost_per_conversion,is_profitable
Reduced attitude-oriented task-force,2022-12-03,2023-12-24,25337.54,0.88,social media,B2C,promotion,22.458673967559598,569047.55,543710.01,-0.10810270414137506,1.3184610299177082,1128.19,True
Focused logistical projection,2022-09-15,2023-10-18,93064.34,0.53,webinar,B2C,promotion,8.420328452337383,783632.31,690567.9700000001,0.10834641725337368,-0.020477889353560475,11052.34,True
Proactive asymmetric time-frame,2023-01-15,2024-03-24,75609.64,0.43,webinar,B2C,promotion,7.6629428469703065,579392.35,503782.70999999996,0.05256267316375302,-0.40303186628820886,9866.92,True
Inverse systematic productivity,2023-05-08,2024-07-20,21939.98,0.1,email,B2C,promotion,2.3720313327541778,52042.32,30102.34,-0.11896101838161588,-1.6654599901725482,9249.45,True
Optional coherent moratorium,2022-09-17,2023-11-24,89036.76,0.76,podcast,B2B,organic,10.300070779754341,917084.93,828048.17,0.09547461240880606,0.8593962575961305,8644.29,True
Expanded upward-trending conglomeration,2023-02-04,2024-06-01,31126.7,0.76,podcast,B2C,organic,28.912035005316977,899936.24,868809.54,-0.08960103869116003,0.8593962575961305,1076.6,True
Compatible clear-thinking array,2022-08-17,2024-04-21,51825.62,0.6,webinar,B2B,promotion,17.195080734200573,891145.72,839320.1,-0.02344904202484487,0.2473098945006931,3013.98,True
Universal 4thgeneration framework,2023-04-25,2023-12-22,71516.9,0.2,email,B2C,organic,11.98382452259536,857045.98,785529.08,0.03948262247337425,-1.2829060132378998,5967.79,True
Persevering motivating benchmark,2023-07-02,2023-09-18,95735.11,0.49,social media,B2C,promotion,3.855463894071882,369103.26,273368.15,0.11688197215848442,-0.17349948012741992,24831.02,True
Object-based content-based ability,2022-10-12,2023-12-20,26262.29,0.67,webinar,B2C,organic,15.836056185504004,415891.1,389628.81,-0.10514728139868246,0.5150976783549471,1658.39,True
Innovative logistical interface,2023-03-05,2023-10-25,99579.39,0.1,social media,B2C,organic,7.613236433764055,758121.44,658542.0499999999,0.12916796571488165,-1.6654599901725482,13079.77,True
De-engineered impactful policy,2022-09-04,2024-06-11,35965.37,0.21,podcast,B2C,paid,15.969407516174586,574345.65,538380.28,-0.07413705884538067,-1.244650615544435,2252.14,True
Integrated contextually-based parallelism,2022-08-19,2024-06-02,47201.38,0.58,webinar,B2C,organic,8.529491086913138,402603.75,355402.37,-0.03822772173684151,0.1707990991137634,5533.9,True
Innovative mission-critical firmware,2023-04-10,2023-09-10,66401.2,0.71,email,B2C,promotion,6.315824714011193,419378.34,352977.14,0.023133278191360105,0.6681192691288061,10513.46,True
Advanced clear-thinking Graphical User Interface,2023-01-21,2024-05-19,69533.11,0.72,webinar,B2C,promotion,11.380315219612642,791308.71,721775.6,0.03314259751232947,0.706374666822271,6109.95,True
Reactive tangible access,2022-09-09,2024-05-14,73328.31,0.18,webinar,B2B,organic,2.0406519664778857,149637.56,76309.25,0.04527173554213968,-1.3594168086248295,35933.77,True
Versatile systemic challenge,2023-02-02,2023-12-28,50036.8,0.27,social media,B2B,promotion,11.558476161545103,578349.16,528312.36,-0.02916595936529731,-1.015118229383646,4329.01,True
Switchable value-added portal,2022-09-10,2023-09-16,24555.69,0.78,email,B2B,referral,22.083374566139256,542272.5,517716.81,-0.11060143057703252,0.9359070529830601,1111.95,True
Up-sized well-modulated support,2022-09-11,2024-06-06,83793.28,0.45,webinar,B2C,paid,11.069214500255868,927525.79,843732.51,0.07871689406022121,-0.32652107090127913,7569.94,True
Secured asymmetric focus group,2023-03-17,2023-10-05,20492.32,0.34,social media,B2C,paid,14.308167157256962,293207.54,272715.22,-0.12358761723285827,-0.7473304455293921,1432.21,True
Down-sized 6thgeneration methodology,2023-05-26,2023-12-14,84057.89,0.17,podcast,B2B,paid,6.839269936468783,574894.6,490836.70999999996,0.07956256522750306,-1.397672206318294,12290.48,True
Upgradable next generation knowledge user,2023-02-14,2023-09-01,44021.7,0.88,webinar,B2B,promotion,6.098274260194405,268456.4,224434.7,-0.048389709935257125,1.3184610299177082,7218.71,True
Reverse-engineered regional data-warehouse,2022-11-10,2024-05-06,72633.75,0.42,email,B2C,referral,0.6335379902593491,46016.24,-26617.510000000002,0.043051980559534034,-0.4412872639816737,114647.82,False
Implemented 4thgeneration open system,2022-12-30,2024-05-12,42103.6,0.66,webinar,B2C,organic,18.743598884655945,789172.99,747069.39,-0.054519795215342226,0.47684228066148227,2246.29,True
Progressive motivating array,2023-02-18,2024-01-18,30951.13,0.99,email,B2C,referral,18.630157606523575,576624.43,545673.3,-0.09016214555348448,1.7392704045458214,1661.35,True
Visionary client-driven pricing structure,2022-09-11,2024-07-29,4675.43,0.68,social media,B2B,paid,137.28880552163113,641884.2,637208.7699999999,-0.17413705916274994,0.553353076048412,34.06,True
Pre-emptive mission-critical matrices,2022-08-30,2023-11-19,55342.0,0.19,email,B2C,organic,6.338023381879947,350758.89,295416.89,-0.01221098911979006,-1.3211614109313645,8731.74,True
Triple-buffered high-level neural-net,2022-11-01,2024-06-05,83667.24,0.25,social media,B2B,organic,5.504358695231251,460534.5,376867.26,0.07831408088640239,-1.0916290247705758,15200.18,True
Managed actuating open architecture,2022-12-30,2023-11-02,69912.37,0.71,email,B2C,promotion,4.651723006958568,325212.98,255300.61,0.034354680377313075,0.6681192691288061,15029.35,True
Visionary composite task-force,2022-10-22,2024-07-30,68203.64,0.74,email,B2B,organic,13.660086323838435,931667.61,863463.97,0.028893723899215067,0.7828854622092007,4992.91,True
Ergonomic fresh-thinking customer loyalty,2022-08-28,2024-05-20,53848.51,0.27,email,B2B,organic,17.467205313573206,940582.98,886734.47,-0.016984056772651895,-1.015118229383646,3082.83,True
Enterprise-wide didactic instruction set,2022-11-11,2023-10-05,2339.3,0.25,social media,B2B,organic,84.59990167998973,197904.55,195565.25,-0.1816031329468932,-1.0916290247705758,27.65,True
Decentralized client-driven adapter,2023-01-08,2024-03-18,85162.21,0.12,webinar,B2C,promotion,6.432369004984722,547794.76,462632.55,0.0830918784940187,-1.5889491947856185,13239.63,True
Cross-platform transitional interface,2022-08-05,2023-09-23,57412.53,0.66,webinar,B2C,paid,9.410592078070763,540285.9,482873.37,-0.0055937504591495315,0.47684228066148227,6100.84,True
Universal transitional moderator,2023-05-04,2024-07-22,17051.21,0.72,social media,B2B,promotion,33.57864339246306,572556.5,555505.29,-0.1345851135876644,0.706374666822271,507.8,True
Universal composite open system,2023-03-02,2024-01-13,20606.52,0.12,webinar,B2B,organic,16.835423448500766,346919.49,326312.97,-0.1232226436970751,-1.5889491947856185,1224.0,True
Public-key human-resource product,2022-11-11,2024-07-23,18637.27,0.25,podcast,B2B,paid,5.652858492686965,105353.85,86716.58,-0.12951620004857273,-1.0916290247705758,3296.96,True
Secured background encryption,2022-09-22,2023-12-18,57858.79,0.1,email,B2B,referral,13.061434053494724,755718.77,697859.98,-0.004167541264065443,-1.6654599901725482,4429.74,True
Implemented content-based contingency,2023-07-18,2023-09-05,9933.82,0.4,email,B2C,promotion,28.883332897113096,286921.83,276988.01,-0.15733168971592928,-0.5177980593686032,343.93,True
Open-architected responsive array,2022-12-24,2023-12-10,55733.12,0.34,social media,B2C,promotion,2.6614497806690167,148330.9,92597.78,-0.010961002698463278,-0.7473304455293921,20940.89,True
Reverse-engineered client-server neural-net,2023-01-19,2024-02-17,3854.95,0.12,social media,B2B,promotion,58.07527983501731,223877.3,220022.34999999998,-0.1767592438093295,-1.5889491947856185,66.38,True
Networked upward-trending forecast,2023-07-06,2024-01-23,43185.33,0.47,email,B2B,referral,21.266695889553233,918409.28,875223.9500000001,-0.05106267767713959,-0.2500102755143496,2030.66,True
Multi-layered optimal pricing structure,2023-01-28,2023-11-21,35728.11,0.35,webinar,B2C,organic,15.582384010797101,556729.13,521001.02,-0.07489532172716629,-0.7090750478359275,2292.85,True
Persistent stable leverage,2023-01-15,2023-10-04,70220.82,0.5,social media,B2B,paid,1.277738995357787,89723.88,19503.059999999998,0.03534046047461891,-0.13524408243395505,54957.09,True
Focused stable analyzer,2023-06-28,2024-06-06,39506.88,0.55,webinar,B2C,organic,19.07053353744968,753417.28,713910.4,-0.06281869258696132,0.05603290603336924,2071.62,True
Networked exuding instruction set,2022-09-11,2024-02-27,93971.2,0.39,podcast,B2C,promotion,2.470247799325751,232132.15,138160.95,0.1112446650700141,-0.5560534570620681,38041.2,True
Multi-layered intermediate conglomeration,2022-08-30,2024-04-17,51220.79,0.41,webinar,B2C,referral,15.320502866121354,784728.26,733507.47,-0.02538202752088464,-0.4795426616751386,3343.28,True
Visionary 24hour circuit,2022-08-26,2024-06-21,88113.95,0.39,email,B2B,paid,5.995125062490105,528254.15,440140.2,0.09252538974194024,-0.5560534570620681,14697.6,True
Optional even-keeled functionalities,2023-01-01,2023-08-23,62829.72,0.5,webinar,B2C,referral,4.038943831040469,253765.71,190935.99,0.011719130349162976,-0.13524408243395505,15555.98,True
De-engineered systematic conglomeration,2023-05-02,2023-12-26,79350.42,0.81,webinar,B2C,organic,4.19490936531905,332867.82,253517.40000000002,0.06451788947887566,1.0506732460634547,18915.88,True
Extended 24hour contingency,2023-07-07,2023-08-18,69815.82,0.16,podcast,B2C,organic,0.04025606230794109,2810.51,-67005.31000000001,0.034046114747892216,-1.435927604011759,1734293.32,False
User-centric clear-thinking interface,2022-08-28,2024-05-27,29206.8,0.6,social media,B2C,referral,21.514720544530725,628376.14,599169.34,-0.09573687661891947,0.2473098945006931,1357.53,True
Programmable optimal capability,2023-06-06,2024-02-27,59160.0,0.77,email,B2B,organic,6.359029918864097,376200.21,317040.21,-8.984219438193527e-06,0.8976516552895952,9303.31,True
Optimized zero administration approach,2023-04-07,2023-11-13,17097.49,0.3,email,B2B,referral,22.13469287012304,378447.69,361350.2,-0.13443720662412637,-0.9003520363032516,772.43,True
Robust directional complexity,2023-03-16,2024-07-27,31330.31,0.35,email,B2B,organic,26.196347243292518,820739.68,789409.37,-0.08895031836173084,-0.7090750478359275,1195.98,True
Reverse-engineered 4thgeneration analyzer,2022-12-24,2023-11-03,35539.13,0.53,social media,B2C,referral,16.302168905091374,579364.9,543825.77,-0.0754992858146646,-0.020477889353560475,2180.02,True
Secured incremental moratorium,2022-08-04,2023-08-28,43792.4,0.94,webinar,B2B,paid,1.6063830710351565,70347.37,26554.969999999994,-0.04912253333066065,1.547993416078497,27261.49,True
Universal asymmetric extranet,2023-03-07,2024-04-30,80292.7,0.6,webinar,B2B,referral,0.24283315917885437,19497.73,-60794.97,0.0675293366180856,0.2473098945006931,330649.65,False
User-friendly next generation challenge,2023-01-27,2023-09-10,93319.78,0.61,social media,B2B,promotion,7.910911170172069,738244.49,644924.71,0.10916278187667015,0.285565292194158,11796.34,True
Vision-oriented zero tolerance hardware,2023-01-13,2023-12-28,25534.3,0.9,email,B2C,paid,5.5517069197119175,141758.95,116224.65000000001,-0.10747387583226213,1.394971825304638,4599.36,True
Reverse-engineered static infrastructure,2023-07-16,2023-08-07,7315.35,0.86,email,B2C,referral,22.254376072231675,162798.55,155483.19999999998,-0.16570009824694668,1.2419502345307787,328.72,True
Managed leadingedge knowledge user,2023-03-04,2024-01-27,4714.75,0.66,email,B2B,referral,138.00383053184157,650653.56,645938.81,-0.17401139577021935,0.47684228066148227,34.16,True
Multi-channeled full-range framework,2023-07-01,2023-08-31,83835.24,0.16,webinar,B2C,organic,1.928874182265119,161707.63,77872.39,0.07885099466934087,-1.435927604011759,43463.3,True
Optional secondary website,2022-12-13,2023-09-12,17625.0,0.22,webinar,B2B,paid,29.34505361702128,517206.57,499581.57,-0.13275132930485328,-1.2063952178509703,600.61,True
Open-source fault-tolerant open architecture,2023-06-03,2024-07-31,29827.35,0.52,webinar,B2C,referral,10.411694635963302,310553.26,280725.91000000003,-0.09375365133319047,-0.05873328704702534,2864.79,True
Distributed dynamic process improvement,2022-09-17,2023-10-06,62616.23,0.59,email,B2B,organic,10.422095517408184,652592.33,589976.1,0.011036834375832411,0.20905449680722826,6008.03,True
Triple-buffered exuding Local Area Network,2022-12-19,2023-11-21,47196.25,0.9,podcast,B2C,promotion,12.137335063696797,572836.7,525640.45,-0.038244116782713375,1.394971825304638,3888.52,True
Vision-oriented 24hour migration,2022-09-30,2023-12-07,4072.67,0.15,social media,B2C,organic,1.8750696717386874,7636.54,3563.87,-0.17606342911396422,-1.4741830017052238,2172.01,True
Intuitive 4thgeneration access,2022-08-16,2024-07-28,82509.65,0.78,social media,B2B,referral,8.513115011395637,702414.14,619904.49,0.07461452120788001,0.9359070529830601,9692.06,True
Organic multi-tasking hardware,2022-11-28,2024-02-12,50412.87,0.91,social media,B2B,promotion,6.631319343651731,334303.84,283890.97000000003,-0.027964071470358776,1.433227222998103,7602.24,True
Switchable solution-oriented success,2023-06-13,2024-03-06,93586.76,0.96,social media,B2C,organic,6.432400587433523,601987.53,508400.77,0.11001602736338988,1.6245042114654267,14549.27,True
Multi-channeled 5thgeneration methodology,2023-01-19,2024-02-28,7401.5,0.9,podcast,B2B,organic,72.58990745119232,537274.2,529872.7,-0.16542477013742196,1.394971825304638,101.96,True
Object-based scalable utilization,2023-01-29,2023-12-01,97845.91,0.18,webinar,B2B,paid,10.072785873216366,985580.9,887734.99,0.12362791033126147,-1.3594168086248295,9713.89,True
Operative tangible firmware,2023-04-19,2024-06-25,77555.4,0.8,email,B2C,organic,7.9098076987546975,613448.3,535892.9,0.058781157463100475,1.01241784836999,9804.97,True
Up-sized user-facing secured line,2022-10-02,2023-10-29,11168.71,0.8,social media,B2C,promotion,24.85062375153442,277549.41,266380.69999999995,-0.15338508577894777,1.01241784836999,449.43,True
Public-key multi-tasking throughput,2023-04-01,2024-02-23,8082.3,0.35,email,B2B,organic,87.79598381648788,709593.48,701511.1799999999,-0.16324899095037126,-0.7090750478359275,92.06,True
Balanced solution-oriented Local Area Network,2022-12-20,2023-10-11,84643.1,0.37,podcast,B2B,paid,5.413641749888649,458227.42,373584.31999999995,0.08143284686389253,-0.6325642524489978,15635.15,True
Distributed real-time methodology,2022-09-26,2023-09-27,14589.75,0.47,webinar,B2B,organic,6.165885638890317,89958.73,75368.98,-0.14245173144571052,-0.2500102755143496,2366.21,True
Duplicate Campaign,2023-04-01,2024-02-23,8082.3,0.35,email,B2B,organic,87.79598381648788,709593.48,701511.1799999999,-0.16324899095037126,-0.7090750478359275,92.06,True
Outlier Budget,2023-07-01,2024-03-01,9999999.0,0.1,email,B2B,promotion,0.00500000050000005,50000.0,-9949999.0,31.770071212639895,-1.6654599901725482,1999999600.0,False
Public-key multi-tasking throughput,2023-04-01,2024-02-23,8082.3,0.35,email,B2B,organic,87.79598381648788,709593.48,701511.1799999999,-0.16324899095037126,-0.7090750478359275,92.06,True
De-engineered analyzing task-force,2023-02-15,2024-04-22,17712.98,0.74,email,B2C,promotion,29.165566719998555,516609.1,498896.12,-0.13247015267019296,0.7828854622092007,607.33,True
Balanced solution-oriented Local Area Network,2022-12-20,2023-10-11,84643.1,0.37,podcast,B2B,paid,5.413641749888649,458227.42,373584.31999999995,0.08143284686389253,-0.6325642524489978,15635.15,True
Distributed real-time methodology,2022-09-26,2023-09-27,14589.75,0.47,webinar,B2B,organic,6.165885638890317,89958.73,75368.98,-0.14245173144571052,-0.2500102755143496,2366.21,True
Front-line executive infrastructure,2023-07-07,2024-05-15,39291.9,0.3,social media,B2B,promotion,1.2091894258104088,47511.35,8219.449999999997,-0.06350575047420008,-0.9003520363032516,32494.41,True
Upgradable transitional data-warehouse,2023-06-29,2023-12-13,75569.28,0.59,social media,B2C,referral,7.38795063284975,558302.11,482732.82999999996,0.0524336860192328,0.20905449680722826,10228.72,True
Innovative context-sensitive framework,2023-03-01,2024-02-23,28964.45,0.59,email,B2C,referral,5.968785528466793,172882.59,143918.13999999998,-0.09651140670996197,0.20905449680722826,4852.65,True
User-friendly client-driven service-desk,2023-01-06,2023-12-11,36800.58,0.4,webinar,B2C,promotion,5.604299171371755,206241.46,169440.88,-0.07146779836533278,-0.5177980593686032,6566.49,True
Proactive neutral methodology,2022-09-06,2024-01-11,40493.88,0.16,webinar,B2C,organic,18.14485942073222,734755.76,694261.88,-0.059664324112197756,-1.435927604011759,2231.7,True
Intuitive responsive support,2022-11-25,2024-04-04,1816.22,0.81,social media,B2C,referral,310.13880477034724,563280.3,561464.0800000001,-0.18327485236105667,1.0506732460634547,5.86,True
Multi-lateral dedicated workforce,2023-06-15,2024-06-15,94084.21,0.58,podcast,B2B,referral,4.3208394904947385,406522.77,312438.56,0.11160583546650149,0.1707990991137634,21774.52,True
